id,name,country,category,url,introduce,lang,main_actor,movietime,publishdate
1243,魔轮,,悬疑/惊悚,ftp://ygdy8:ygdy8@y153.dydytt.net:9098/[阳光电影www.ygdy8.com].魔轮.HD.720p.国语中字.rmvb,黑暗的背后，究竟是谁在操纵一切，这对误入魔轮的甜蜜爱人，又将逃向何处？ ,普通话 ,林心如 Ruby Lin ,1h 34mn ,
1244,刺猬小子之天生我刺/天生我刺  ,,喜剧/动画/冒险,ftp://ygdy8:ygdy8@y153.dydytt.net:8154/[阳光电影www.ygdy8.com].刺猬小子之天生我刺.HD.720p.国语中字.rmvb,勇敢、叛逆的小刺猬“大猬”（苏尚卿 配音）因意外失去记忆后，在胖鸟“阿灰”（汤水雨 配音）的帮助下追寻真实自我，“大猬”和他的叨逼叨小伙伴“阿灰”，在人类世界的冒险中经历各种挑战并遇到了年轻的电脑高手小明（路知行 配音），小明正在研究发明，梦想改变世界、成为精英。在传染病流行、动物被捕抓的城市，独自流浪的刺猬“大猬”意外成了小明的动物“声优”。大猬帮助小明完成了发明，小明也帮助大猬找到了自我和归宿。 ,普通话 ,苏尚卿 Shangqing Su ,1h 34mn ,
1245,德鲁大叔/街头祖霸王(港) ,美国 ,喜剧/运动,ftp://ygdy8:ygdy8@yg72.dydytt.net:8283/阳光电影www.ygdy8.com.德鲁大叔.BD.720p.中英双字幕.mkv,电影将讲述一群厉害的老年篮球运动员，违反参赛资格，参加著名的洛克锦标赛，在赛场上老大爷球场狂虐小年轻，让人“目瞪狗呆”的故事。 ,英语 ,凯里·欧文 Kyie Irving ,103分钟 ,2018-06-29(美国) 
1246,精灵旅社3：疯狂假期/鬼灵精怪大酒店3：怪兽旅行团(港)/尖叫旅社3：怪兽假期(台) ,美国 ,喜剧/动画/奇幻,ftp://ygdy8:ygdy8@yg45.dydytt.net:3141/阳光电影www.ygdy8.com.精灵旅社3：疯狂假期.HD.720p.韩版中英双字.mkv,德古拉和家人朋友们踏上了一艘邮轮，宿命之敌“吸血鬼猎人”范海辛正在船上布置天罗地网等待“猎物”上门。除了爆笑搞怪，这次的冒险更加惊险刺激而纠结，因为在茫茫大海中，德古拉除了要面对重重家庭阻力、拯救朋友们的压力、也许还有……一个美女? ,英语 ,亚当·桑德勒 Adam Sandler ,98分钟 ,2018-07-13(美国)/2018-08-17(中国) 
1247,幸福的拉扎罗/睡王子的快乐传说(港) ,意大利/瑞士/法国/德国 ,剧情/奇幻,ftp://ygdy8:ygdy8@yg45.dydytt.net:7297/阳光电影www.ygdy8.com.幸福的拉扎罗.BD.720p.意大利语中字.mkv,主竞赛单元 最佳编剧 阿莉切·罗尔瓦赫尔 ,意大利语 ,阿德里亚诺·塔尔迪奥洛 Adriano Tardiolo ,125分钟 ,2018-05-13(戛纳电影节)/2018-05-31(意大利) 
1248,汪星卧底/秀犬/犬展/萌犬卧底/汪牌特工/出Show狗仔隊(港) ,美国 ,喜剧/冒险,ftp://ygdy8:ygdy8@yg45.dydytt.net:8297/阳光电影www.ygdy8.com.汪星卧底.HD.720p.国英双语中字.mkv,影片讲述了纽约警局警犬麦克斯（卢达克里斯 Ludacris 配音）与它的人类搭档FBI探员弗兰克（威尔·阿奈特 Will Arnett 饰）联手破案的惊险经历。本互不相识且性格迥异的一人一犬，因为一宗珍稀动物偷盗案被强行组队。随后更被派遣到拉斯维加斯参加全球知名犬展，通过卧底行动缉拿罪魁祸首。而此次行动对于“厌狗”的探员弗兰克和不修边幅的麦克斯，远比想象中的艰难… ,英语 ,威尔·阿奈特 Will Arnett ,92分钟/93分钟(中国大陆) ,2018-05-18(美国)/2018-07-20(中国) 
1249,儿童法案/判决(台)/少年法·內情(港) ,英国 ,剧情,ftp://ygdy8:ygdy8@yg72.dydytt.net:8284/阳光电影www.ygdy8.com.儿童法案.BD.720p.中英双字幕.mkv,一位声名显赫的高等法院法官Fiona Maye，她和教授丈夫的婚姻来到破碎的临界点，而一项棘手的案件又摆在她面前：是否应该强迫一位未满18岁、拒绝接受输血治疗的白血病患者活下去？Maye前去医院探望患病男孩Adam，这起谈话带给了两人深远的影响，不仅让Adam产生全新的强烈感受，也将Maye内心深藏的情感激发出来。 ,英语 ,艾玛·汤普森 Emma Thompson ,105分钟 ,2017-09-09(多伦多电影节)/2018-08-24(英国) 
1250,迟来的愤怒 ,西班牙 ,剧情/惊悚,ftp://ygdy8:ygdy8@yg45.dydytt.net:7299/阳光电影www.ygdy8.com.迟来的愤怒.BD.720p.中英双字幕.mkv,最佳服装设计(提名) ,西班牙语 ,安东尼奥·德拉·托雷 Antonio de la Torre ,92分钟 ,2016-09-02(威尼斯电影节)/2016-09-09(西班牙) 
1251,一起入魔 ,英国 ,惊悚,ftp://ygdy8:ygdy8@yg45.dydytt.net:8300/阳光电影www.ygdy8.com.一起入魔.BD.720p.中英双字幕.mkv,三个年轻人应聘到一个地下实验室，照顾一群高智商儿童的学习和生活，随着项目进展，孩子们出现各种异样举动，基地的设备和智能向导频发故障，恐怖的游戏开始了。 ,英语 ,卡拉·托恩顿 Kara Tointon ,83分钟 ,2016-10-28(英国) 
1252,雾中的女孩 ,意大利/德国/法国 ,犯罪/惊悚,ftp://ygdy8:ygdy8@yg45.dydytt.net:8302/阳光电影www.ygdy8.com.雾中的女孩.BD.720p.中英双字幕.mkv,《雾中的女孩》改编自畅销全球的同名惊悚小说。在一个浓雾瀰漫的山中小镇，办案手法令人费解的侦探沃格尔正著手调查16岁少女安娜卢的失踪案件。随著侦办过程演变成一场媒体风暴，警方和罪犯之间的善恶界线开始变得模糊不清，导致人人都有可能是头号嫌犯…… ,意大利语 ,托尼·塞尔维洛 Toni Servillo ,128分钟 ,2017-10-26(意大利) 
1253,扭曲 ,加拿大 ,惊悚,ftp://ygdy8:ygdy8@yg45.dydytt.net:7304/阳光电影www.ygdy8.com.扭曲.BD.720p.中英双字幕.mkv,克里斯蒂娜·里奇、约翰·库萨克、布莱登·佛雷切将参演[扭曲](Distorted，暂译)，罗布·W·金执导，阿恩·奥尔森编剧。克里斯蒂娜·里奇扮演患有躁郁症的艺术家劳伦·柯伦，其饱受记忆折磨之苦，同时担心人身安全。片中库萨克饰演对网络阴谋颇感兴趣的记者，他将帮助劳伦。 ,英语 ,布莱登·佛雷切 Brendan Fletcher ,86分钟 ,2018/5/31
1254,终点的婚礼/旅游结婚/婚礼冤家(台) ,美国 ,剧情/喜剧/爱情,ftp://ygdy8:ygdy8@yg45.dydytt.net:8305/阳光电影www.ygdy8.com.终点的婚礼.BD.720p.中英双字幕.mkv,基努·里维斯与薇诺娜·赖德加盟浪漫喜剧《终点的婚礼》（暂译，Destination Wedding），该片由维克多·列文（《爱情时限恋未尽》）撰写剧本并执担任导演，讲述两位在婚礼上不被瞩目、痛苦失意的宾客，他们将建立起一段共同又彼此独立的感情的故事。 ,英语 ,基努·里维斯 Keanu Reeves ....Frank ,90分钟 ,2018-08-31(美国) 
1255,持有黑暗/暗夜之狼(台)/黑暗杀机/手持黑暗 ,美国 ,惊悚,ftp://ygdy8:ygdy8@yg90.dydytt.net:8401/阳光电影www.ygdy8.com.持有黑暗.BD.720p.中英双字幕.mkv,影片讲述阿拉斯加偏远地区出现野狼杀死孩子的事件，一位专家被派到这里调查，发现事件围绕着一对神秘的夫妻展开。 ,英语 ,亚历山大·斯卡斯加德 Alexander Skarsgård ,125分钟 ,2018-09-12(多伦多电影节)/2018-09-28(美国) 
1256,小意大利 ,美国 ,喜剧/爱情,ftp://ygdy8:ygdy8@yg45.dydytt.net:8306/阳光电影www.ygdy8.com.小意大利.BD.720p.中英双字幕.mkv,Voltage Pictures拿下艾玛·罗伯茨、海登·克里斯滕森主演的浪漫爱情片[小意大利](Little Italy，暂译)的国际销售权。该片由唐纳德·佩特瑞([倒霉爱神])执导，故事类似现代版罗密欧与朱丽叶，讲述一名见习厨师同一位餐厅老板坠入爱河。他们父亲是商业死对头，母亲却是秘密的闺中好友。 ,英语 ,艾玛·罗伯茨 Emma Roberts ,102分钟 ,2018-08-24(美国) 
1257,摩天营救/摩天大楼(台)/高凶浩劫(港)/高耸入云 ,美国 ,动作/惊悚/冒险,ftp://ygdy8:ygdy8@yg45.dydytt.net:8307/阳光电影www.ygdy8.com.摩天营救.BD.720p.中英双字幕.mkv,在香港市中心，世界上最高、结构最复杂的摩天大楼遭到破坏，危机一触即发。威尔·索耶（道恩·强森 饰）的妻子萨拉（内芙·坎贝尔 饰）和孩子们在98层被劫为人质，直接暴露在火线上。威尔，这位战争英雄、前联邦调查局救援队员，作为大楼的安保顾问，却被诬陷纵火和谋杀。他必须奋力营救家人，为自己洗脱罪名，关乎生死存亡的高空任务就此展开。 ,英语 ,道恩·强森 Dwayne Johnson ,102分钟 ,2018-07-13(美国)/2018-07-20(中国) 
1258,拍完就杀人 ,美国 ,恐怖,ftp://ygdy8:ygdy8@yg45.dydytt.net:7360/阳光电影www.ygdy8.com.拍完就杀人.BD.720p.中英双字幕.mkv,塞雷娜布鲁克斯是一位雄心勃勃的年轻女演员，他与一群多年来一直合作的冷门电影制片人签下了恐怖片的片约。 当演员开始消失时…… ,英语 ,亚历珊德拉·索恰 Alexandra Socha ,,2017-06-09(美国) 
1259,末世家园/末世国货 ,美国 ,惊悚/恐怖,ftp://ygdy8:ygdy8@yg45.dydytt.net:7361/阳光电影www.ygdy8.com.末世家园.BD.720p.中英双字幕.mkv,一对夫妇在被暴徒控制的中西部地带，只有通过与之斗争才能回家的故事，影片将于6月29日北美上映。 ,,泰勒·霍奇林 Tyler Hoechlin ,95分钟 ,2018-06-29(美国) 
1260,面纱下的那不勒斯 / 情遇那不勒斯(台) ,意大利 ,剧情/惊悚,ftp://ygdy8:ygdy8@yg45.dydytt.net:7362/阳光电影www.ygdy8.com.面纱下的那不勒斯.BD.720p.中英双字幕.mkv,那不勒斯，是充满着魔术与迷信、疯狂与理性的城市。验尸官阿迪安娜，邂逅英俊小生安德烈，干柴烈火，多年的禁忌，意大利人骨子里的风骚劲，一泻千里……两天后，出现在解剖台上的却是熟悉而又陌生的身形…… ,意大利语 ,乔凡娜·梅索兹殴诺 Giovanna Mezzogiorno ....Adriana ,113分钟 ,2017-12-18(意大利) 
1261,第三只眼睛 ,印尼 Indonesia ,惊悚/恐怖,ftp://ygdy8:ygdy8@yg72.dydytt.net:8307/阳光电影www.ygdy8.com.第三只眼睛.BD.720p.中英双字幕.mkv,"Alia decides to leave Bangkok and return to Jakarta once after her parents died. She and Abel, her teenage sister, moved into their childhood home away from the city. But Abel, who was often strange and frightened, disliked the house. He said there was something else besides them. Alia and Davin, Alia's girlfriend who accompanied Alia, were ignore everything which Abel said. But Abel's attitude is getting worse. Feel she must to help Abel, Alia intends to take Abel to a psychiatrist. But Abel refuses and she says that she can see those who are already dead because her third eye has been open since childhood. Abel invites Alia to see Mrs. Windu, a psychic who has been always helping Abel. Want to prove all the things that make no sense to this, Alia asked Mrs. Windu to open her third eye. And slowly, Alia began to experience unusual events. She began to see skmething that no one else could see, and the presence of ghosts who asked her help. But them who were appears at Alia's house ... ",印尼语 ,Jessica MIla ,108分钟 ,2017-11-30(印尼) 
1262,漫画少年的遐想世界/杀死在车轮上 ,匈牙利 ,剧情/喜剧/动作,ftp://ygdy8:ygdy8@yg45.dydytt.net:4104/阳光电影www.ygdy8.com.漫画少年的遐想世界.BD.720p.中英双字幕.mkv,天生下肢瘫痪的少年是个漫画人，他把自己和残疾好友作为角色画了一部漫画。故事大部分是他漫画故事里的内容：两个残疾青少年寻找活下去的理由， 和一个从前是消防队员的坚强很有男子汉气概的轮椅杀手搞在了一起。两个少年协助杀手一起完成任务，但是却有点碍手碍脚。雇佣杀手的老大决定杀了这三个人，未遂。少年和杀手一起去跟老大要钱，在和老大的争斗中，杀手和老大都死了。而漫画之外的现实却是…… ,匈牙利语 ,Szabolcs Thuróczy ,102分钟 ,2016-04-28(匈牙利) 
1263,白牙 ,法国/卢森堡/美国 ,动画/冒险,ftp://ygdy8:ygdy8@yg90.dydytt.net:8428/阳光电影www.ygdy8.com.白牙.BD.720p.中英双字幕.mkv,金爵奖 最佳动画片(提名) 亚历山大·埃斯皮加雷斯 ,法语/英语 ,尼克·奥弗曼 Nick Offerman ,85分钟 ,2018-03-28(法国) 
1264,表象之下 ,美国 ,惊悚/恐怖,ftp://ygdy8:ygdy8@yg90.dydytt.net:8430/阳光电影www.ygdy8.com.表象之下.BD.720p.中英双字幕.mkv,中世纪，一位修道士意外惨死之后，教会派了一个理性的审判者马塔奥来调查被指控的女巫。随着更多的修道士神秘死亡，马塔奥自己也被牵连其中，他必须明白：科学无法解释他周围的恐怖事件，否则他就将被这个修道院中的魔鬼所引诱…… ,英语 ,Jake Stormoen ....Mateho ,111分钟 ,2018-06-17(美国) 
1265,呼吸 ,意大利 ,惊悚,ftp://ygdy8:ygdy8@yg90.dydytt.net:8431/阳光电影www.ygdy8.com.呼吸.BD.720p.意大利语中字.mkv,弗兰切斯科，四十岁的工程师， 经历了一次神秘的不幸事件后，他决定退休和小女儿搬到家族的古老别墅，一座位于伊塞奥湖岸边的宏伟建筑。 在这个大房子里，还有一个只能通过维持生命的呼吸机的回声才能察觉到的神秘的人，而萦绕在房子周围的其它存在同样令人不安， 而且更危险。 这个男人和他的家庭发生了什么？他在隐藏什么样的秘密？玛塔，是和他一起长大的朋友，一直深爱着他，她能唤醒深陷于麻木的弗兰切斯科，使他脱离痛苦么？ 而更重要的是， 所有靠近这个房子的人能否逃脱正在逼近的生命危险？ ,意大利语 ,阿莱西奥·博尼 Alessio Boni ,87分钟 ,2018-04-10(意大利莱切国际电影节) / 2018-07-06(Poland科沃布热格悬念电影节) 
1266,海德女士/海德太太(港)/雙面海德(台) ,法国/比利时 ,喜剧/奇幻,ftp://ygdy8:ygdy8@yg90.dydytt.net:8433/阳光电影www.ygdy8.com.海德女士.BD.720p.法语中字.mkv,最佳女演员 伊莎贝尔·于佩尔 ,法语 ,伊莎贝尔·于佩尔 Isabelle Huppert ,95分钟 ,2017-08-06(洛迦诺电影节)/2018-03-28(法国) 
1267,伊比萨 ,美国 ,喜剧/爱情/音乐,ftp://ygdy8:ygdy8@yg45.dydytt.net:7369/阳光电影www.ygdy8.com.伊比萨.BD.720p.中英双字幕.mkv,IBIZA star as a young woman whose two best friends tag along on her work trip to Barcelona and Ibiza that quickly turns into a crazy hunt for a popular DJ. ,英语 ,吉莉安·雅各布斯 Gillian Jacobs ,93分钟 ,2018-05-25(美国) 
1268,替身情缘/e外愛上妳(台) ,法国 ,剧情/喜剧/爱情,ftp://ygdy8:ygdy8@yg90.dydytt.net:8436/阳光电影www.ygdy8.com.替身情缘.BD.720p.法语中字.mkv,75岁的皮耶自从太太过世后就过着孤单的生活。女儿帮他买了一台电脑，想着也许能提起爸爸的好奇心，甚至替他找到第二春。皮耶跟着年轻的电脑老师亚力克斯学习上网，意外发现一个交友网站。他借用亚力克斯的身分，认识了帐号Flora63的年轻物理治疗师。皮耶对她着迷不已，Flora63也深受这位高雅不凡的人士吸引，提议见面。兴奋的皮耶硬着头皮答应了，却不知该如何是好，于是拜托亚力克斯代替他赴约…… ,法语 ,皮埃尔·里夏尔 Pierre Richard ,101分钟 ,
1269,收割伊丽莎白/伊丽莎白收获 ,美国 ,科幻/惊悚,ftp://ygdy8:ygdy8@yg72.dydytt.net:8314/阳光电影www.ygdy8.com.收割伊丽莎白.BD.720p.中英双字幕.mkv,新婚的伊丽莎白（Abbey Lee）和她的著名科学家丈夫亨利（CiaránHinds）来到他宏伟的庄园，在那里他用丰盛的晚餐和令人眼花缭乱的旅游之旅祝贺她。 房子工作人员克莱尔（卡拉古吉诺）和奥利弗（马修比尔德）对她进行了恭敬的待遇，但她无法摆脱某种感觉。 亨利解释说，现在他世界上的一切都属于她，一切都是为了让她参与进来 - 除了一个被禁止的房间，他禁止她进入。 当他离开公司时，伊丽莎白决定进行调查…… ,英语 ,阿比·丽 Abbey Lee ,,2018-03-10(西南偏南电影节) / 2018-08-10(美国) 
1270,超级保镖 ,,剧情/动作,ftp://ygdy8:ygdy8@y219.dydytt.net:9169/[阳光电影www.ygdy8.com].超级保镖.HD.720p.国语中字.rmvb,影片讲述了一个暗黑到极致的复仇故事，功夫小子“武林”（岳松 饰）来到有着“罪恶之称”的冷城投奔自己的师兄李江（释彦能 饰），却意外成为冷城首富千金李菲菲（李宇菲 饰）的保镖，从而引起一场前所未见的腥风血雨…… ,普通话 ,岳松 Song Yue ....武林 ,1h 29mn ,
1271,假装看不见之电影大师 ,,喜剧/爱情,ftp://ygdy8:ygdy8@y219.dydytt.net:8147/[阳光电影www.ygdy8.com].假装看不见之电影大师.HD.720p.国语中字.rmvb,漂亮女孩张丹芙（姚星彤 饰）为了追寻心中的男神张佑赫，励志要当一名演员，而她青梅竹马的男闺蜜江小白（李贤宰 饰）在陪她试镜无数次后，深觉此事甚难，于是变卖了自己的豪车、拿出全部积蓄找来电视台的朋友为张丹芙拍电影。电影拍摄过程中，丹芙与男主角李暮然（任言恺 饰）打得火热，江小白内心翻滚，又不好意思捅破男闺蜜的关系，只能独自发愁。几个“朋友”在拍摄过程中从最初的贪婪自私到最终默默奉献，张丹芙对江小白也从“假装看不见”到真心感动。电影拍完，江小白却不知所踪，张丹芙陷入长久的思念。 ,普通话 ,姚星彤 Anna Yao ....张丹芙 ,1h 27mn ,
